graphNo, Vertex-Num, radius, diameter, entropy
13060, 17, 4, 7, 4.0564
13061, 17, 4, 7, 4.05954
13062, 17, 4, 8, 4.05631
13063, 17, 4, 7, 4.05842
13064, 17, 5, 9, 4.05663
13065, 17, 4, 8, 4.05764
13066, 17, 5, 9, 4.05408
13067, 17, 4, 8, 4.05546
13068, 17, 5, 10, 4.05482
13069, 17, 5, 9, 4.05556
13070, 17, 5, 9, 4.05741
13071, 17, 5, 10, 4.05574
13072, 17, 5, 9, 4.05306
13073, 17, 4, 8, 4.05412
13074, 17, 5, 10, 4.05399
13075, 17, 5, 9, 4.05459
13076, 17, 5, 10, 4.05497
13077, 17, 4, 8, 4.05543
13078, 17, 5, 9, 4.053
13079, 17, 5, 9, 4.05189
13080, 17, 4, 7, 4.05681
13081, 17, 4, 8, 4.05398
13082, 17, 4, 8, 4.0527
13083, 17, 4, 8, 4.05656
13084, 17, 4, 7, 4.05894
13085, 17, 5, 9, 4.05675
13086, 17, 4, 8, 4.05786
13087, 17, 5, 9, 4.0575
13088, 17, 4, 8, 4.05573
13089, 17, 4, 7, 4.05726
13090, 17, 4, 8, 4.05617
13091, 17, 5, 9, 4.06106
13092, 17, 4, 8, 4.05705
13093, 17, 5, 10, 4.0601
13094, 17, 4, 8, 4.05792
13095, 17, 5, 9, 4.06071
13096, 17, 4, 8, 4.05768
13097, 17, 5, 10, 4.0619
13098, 17, 5, 9, 4.05865
13099, 17, 4, 8, 4.05493
13100, 17, 4, 8, 4.05897
13101, 17, 4, 7, 4.05647
13102, 17, 4, 8, 4.05551
13103, 17, 5, 10, 4.05876
13104, 17, 4, 8, 4.05741
13105, 17, 5, 10, 4.06076
13106, 17, 4, 8, 4.05793
13107, 17, 5, 9, 4.05616
13108, 17, 4, 7, 4.05429
13109, 17, 5, 9, 4.05858
13110, 17, 4, 8, 4.05855
13111, 17, 5, 9, 4.05726
13112, 17, 4, 7, 4.06071
13113, 17, 4, 8, 4.05859
13114, 17, 4, 7, 4.06255
13115, 17, 5, 9, 4.06326
13116, 17, 4, 7, 4.06019
13117, 17, 5, 9, 4.05749
13118, 17, 4, 8, 4.05845
13119, 17, 4, 8, 4.06387
13120, 17, 5, 9, 4.05868
13121, 17, 4, 8, 4.05972
13122, 17, 5, 9, 4.05935
13123, 17, 5, 10, 4.0578
13124, 17, 5, 9, 4.05852
13125, 17, 5, 10, 4.05857
13126, 17, 4, 8, 4.05781
13127, 17, 5, 9, 4.05636
13128, 17, 4, 7, 4.06286
13129, 17, 4, 8, 4.06036
13130, 17, 4, 7, 4.06155
13131, 17, 4, 8, 4.05916
13132, 17, 4, 8, 4.06193
13133, 17, 4, 7, 4.06055
13134, 17, 5, 9, 4.06219
13135, 17, 4, 7, 4.05947
13136, 17, 4, 8, 4.05734
13137, 17, 4, 8, 4.05885
13138, 17, 5, 9, 4.0614
13139, 17, 5, 10, 4.05788
13140, 17, 5, 10, 4.06205
13141, 17, 4, 7, 4.05724
13142, 17, 4, 7, 4.05978
13143, 17, 4, 7, 4.06081
13144, 17, 5, 9, 4.06182
13145, 17, 4, 7, 4.05864
13146, 17, 5, 9, 4.05873
13147, 17, 4, 8, 4.06025
13148, 17, 4, 8, 4.06183
13149, 17, 4, 8, 4.05751
13150, 17, 4, 7, 4.05936
13151, 17, 5, 9, 4.05786
13152, 17, 4, 8, 4.05878
13153, 17, 5, 9, 4.05861
13154, 17, 4, 8, 4.05665
13155, 17, 4, 7, 4.05812
13156, 17, 4, 8, 4.05991
13157, 17, 5, 10, 4.06137
13158, 17, 4, 8, 4.05948
13159, 17, 5, 10, 4.05862
13160, 17, 4, 8, 4.05811
13161, 17, 5, 9, 4.06101
13162, 17, 5, 9, 4.05519
13163, 17, 4, 7, 4.05594
13164, 17, 5, 9, 4.05664
13165, 17, 5, 10, 4.05772
13166, 17, 4, 8, 4.05769
13167, 17, 3, 6, 4.05915
13168, 17, 4, 8, 4.05907
13169, 17, 5, 9, 4.05986
13170, 17, 4, 8, 4.05426
13171, 17, 4, 7, 4.05719
13172, 17, 3, 6, 4.05691
13173, 17, 4, 7, 4.05467
13174, 17, 4, 8, 4.05313
13175, 17, 4, 7, 4.05364
13176, 17, 4, 8, 4.05241
13177, 17, 4, 8, 4.05183
13178, 17, 3, 6, 4.05953
13179, 17, 4, 7, 4.05632
13180, 17, 4, 8, 4.05402
13181, 17, 4, 7, 4.05488
13182, 17, 4, 8, 4.05297
13183, 17, 4, 8, 4.05209
13184, 17, 3, 6, 4.05698
13185, 17, 4, 7, 4.05444
13186, 17, 4, 7, 4.05328
13187, 17, 3, 6, 4.06005
13188, 17, 4, 7, 4.05643
13189, 17, 4, 7, 4.05481
13190, 17, 3, 6, 4.05719
13191, 17, 3, 6, 4.06076
13192, 17, 4, 7, 4.0603
13193, 17, 4, 7, 4.05743
13194, 17, 4, 7, 4.05704
13195, 17, 5, 9, 4.05998
13196, 17, 5, 9, 4.06268
13197, 17, 4, 7, 4.0578
13198, 17, 4, 8, 4.05928
13199, 17, 4, 8, 4.05851
13200, 17, 4, 8, 4.06186
13201, 17, 4, 7, 4.05516
13202, 17, 4, 8, 4.0554
13203, 17, 5, 9, 4.05374
13204, 17, 5, 10, 4.05582
13205, 17, 5, 9, 4.05545
13206, 17, 4, 7, 4.05556
13207, 17, 5, 10, 4.05639
13208, 17, 4, 7, 4.05806
13209, 17, 4, 8, 4.05581
13210, 17, 5, 9, 4.05768
13211, 17, 4, 8, 4.05749
13212, 17, 3, 6, 4.05833
13213, 17, 5, 9, 4.05818
13214, 17, 5, 9, 4.05318
13215, 17, 4, 8, 4.05537
13216, 17, 4, 8, 4.05296
13217, 17, 4, 7, 4.0554
13218, 17, 4, 7, 4.05613
13219, 17, 5, 9, 4.05414
13220, 17, 3, 6, 4.05877
13221, 17, 4, 8, 4.05551
13222, 17, 4, 8, 4.05257
13223, 17, 4, 7, 4.05457
13224, 17, 4, 7, 4.06269
13225, 17, 4, 8, 4.05962
13226, 17, 4, 8, 4.05837
13227, 17, 5, 9, 4.06042
13228, 17, 4, 8, 4.05963
13229, 17, 5, 9, 4.0606
13230, 17, 3, 6, 4.0624
13231, 17, 4, 7, 4.06262
13232, 17, 4, 8, 4.06439
13233, 17, 4, 7, 4.06383
13234, 17, 4, 8, 4.06444
13235, 17, 4, 7, 4.06273
13236, 17, 4, 7, 4.06036
13237, 17, 5, 9, 4.06146
13238, 17, 5, 9, 4.05911
13239, 17, 4, 7, 4.05816
13240, 17, 4, 8, 4.05852
13241, 17, 4, 8, 4.06186
13242, 17, 4, 8, 4.05892
13243, 17, 5, 9, 4.05664
13244, 17, 5, 9, 4.05532
13245, 17, 4, 8, 4.06017
13246, 17, 5, 9, 4.05565
13247, 17, 5, 10, 4.05829
13248, 17, 4, 8, 4.0589
13249, 17, 3, 6, 4.06085
13250, 17, 4, 8, 4.0629
13251, 17, 5, 9, 4.06438
13252, 17, 5, 9, 4.06134
13253, 17, 4, 7, 4.06111
13254, 17, 4, 8, 4.05708
13255, 17, 5, 10, 4.05902
13256, 17, 4, 7, 4.0571
13257, 17, 5, 9, 4.05956
13258, 17, 5, 10, 4.06039
13259, 17, 5, 9, 4.05855
13260, 17, 4, 8, 4.05884
13261, 17, 4, 8, 4.06129
13262, 17, 4, 8, 4.05923
13263, 17, 4, 7, 4.06085
13264, 17, 3, 5, 4.06339
13265, 17, 4, 7, 4.06454
13266, 17, 4, 7, 4.06254
13267, 17, 3, 6, 4.06441
13268, 17, 4, 7, 4.05921
13269, 17, 3, 6, 4.06317
13270, 17, 3, 6, 4.0592
13271, 17, 4, 7, 4.05695
13272, 17, 4, 8, 4.05641
13273, 17, 4, 7, 4.05592
13274, 17, 4, 8, 4.05559
13275, 17, 4, 7, 4.05807
13276, 17, 4, 8, 4.05668
13277, 17, 4, 8, 4.05602
13278, 17, 3, 6, 4.06182
13279, 17, 4, 7, 4.05867
13280, 17, 4, 8, 4.0576
13281, 17, 4, 7, 4.05724
13282, 17, 4, 8, 4.05645
13283, 17, 4, 7, 4.05951
13284, 17, 4, 8, 4.05748
13285, 17, 4, 8, 4.05654
13286, 17, 3, 6, 4.05935
13287, 17, 4, 7, 4.05787
13288, 17, 3, 6, 4.06239
13289, 17, 4, 7, 4.0604
13290, 17, 4, 7, 4.0596
13291, 17, 3, 6, 4.06118
13292, 17, 4, 8, 4.0606
13293, 17, 4, 7, 4.05801
13294, 17, 5, 9, 4.05853
13295, 17, 4, 8, 4.05858
13296, 17, 5, 9, 4.05643
13297, 17, 4, 7, 4.05657
13298, 17, 5, 9, 4.05756
13299, 17, 5, 9, 4.05544
13300, 17, 4, 7, 4.0596
13301, 17, 4, 8, 4.05685
13302, 17, 4, 8, 4.0556
13303, 17, 3, 6, 4.06182
13304, 17, 4, 8, 4.06087
13305, 17, 4, 7, 4.06007
13306, 17, 4, 8, 4.05887
13307, 17, 4, 7, 4.05804
13308, 17, 4, 8, 4.05976
13309, 17, 5, 9, 4.05664
13310, 17, 5, 9, 4.06091
13311, 17, 4, 7, 4.06167
13312, 17, 3, 6, 4.06144
13313, 17, 4, 7, 4.06244
13314, 17, 4, 8, 4.05907
13315, 17, 4, 8, 4.06327
13316, 17, 4, 7, 4.05788
13317, 17, 3, 6, 4.06115
13318, 17, 3, 6, 4.05869
13319, 17, 4, 7, 4.05685
13320, 17, 4, 7, 4.05599
13321, 17, 3, 6, 4.06071
13322, 17, 4, 7, 4.05806
13323, 17, 4, 7, 4.05685
13324, 17, 3, 6, 4.05862
13325, 17, 3, 6, 4.06101
13326, 17, 4, 8, 4.05823
13327, 17, 5, 9, 4.05441
13328, 17, 5, 10, 4.05723
13329, 17, 4, 8, 4.05722
13330, 17, 5, 9, 4.06331
13331, 17, 3, 6, 4.06012
13332, 17, 5, 9, 4.05992
13333, 17, 4, 8, 4.06139
13334, 17, 4, 8, 4.0556
13335, 17, 5, 10, 4.0579
13336, 17, 5, 10, 4.06121
13337, 17, 4, 7, 4.05681
13338, 17, 5, 9, 4.05704
13339, 17, 5, 9, 4.06107
13340, 17, 4, 7, 4.05889
13341, 17, 5, 9, 4.05936
13342, 17, 5, 9, 4.05545
13343, 17, 4, 7, 4.05758
13344, 17, 3, 6, 4.06185
13345, 17, 4, 8, 4.06149
13346, 17, 4, 8, 4.05749
13347, 17, 3, 6, 4.06053
13348, 17, 4, 8, 4.0573
13349, 17, 4, 7, 4.05983
13350, 17, 4, 7, 4.06338
13351, 17, 4, 8, 4.06531
13352, 17, 3, 6, 4.0637
13353, 17, 3, 5, 4.06064
13354, 17, 4, 7, 4.06203
13355, 17, 4, 7, 4.06365
13356, 17, 3, 6, 4.06138
13357, 17, 3, 5, 4.06216
13358, 17, 4, 8, 4.05969
13359, 17, 4, 7, 4.05943
13360, 17, 4, 7, 4.05725
13361, 17, 4, 7, 4.05944
13362, 17, 5, 9, 4.06196
13363, 17, 5, 9, 4.06083
13364, 17, 4, 7, 4.05691
13365, 17, 4, 8, 4.06104
13366, 17, 4, 7, 4.05754
13367, 17, 4, 7, 4.05798
13368, 17, 5, 9, 4.05496
13369, 17, 4, 7, 4.05708
13370, 17, 5, 9, 4.05484
13371, 17, 4, 8, 4.05491
13372, 17, 5, 10, 4.05357
13373, 17, 4, 8, 4.05514
13374, 17, 4, 8, 4.05456
13375, 17, 5, 9, 4.05272
13376, 17, 3, 6, 4.05973
13377, 17, 4, 8, 4.05567
13378, 17, 4, 7, 4.0565
13379, 17, 4, 7, 4.06313
13380, 17, 3, 6, 4.06012
13381, 17, 4, 8, 4.06196
13382, 17, 4, 7, 4.06273
13383, 17, 4, 8, 4.06427
13384, 17, 4, 7, 4.06032
13385, 17, 3, 6, 4.06127
13386, 17, 5, 9, 4.05911
13387, 17, 4, 8, 4.05716
13388, 17, 4, 7, 4.05671
13389, 17, 4, 8, 4.05835
13390, 17, 5, 10, 4.06017
13391, 17, 5, 9, 4.05941
13392, 17, 5, 10, 4.06115
13393, 17, 4, 7, 4.05549
13394, 17, 5, 9, 4.0579
13395, 17, 4, 8, 4.05691
13396, 17, 3, 6, 4.05945
13397, 17, 4, 8, 4.05583
13398, 17, 4, 7, 4.05639
13399, 17, 5, 9, 4.05412
13400, 17, 4, 7, 4.055
13401, 17, 5, 9, 4.05333
13402, 17, 4, 7, 4.05634
13403, 17, 4, 8, 4.05374
13404, 17, 4, 8, 4.05256
13405, 17, 3, 6, 4.05996
13406, 17, 4, 8, 4.05579
13407, 17, 4, 7, 4.05664
13408, 17, 3, 5, 4.06126
13409, 17, 4, 7, 4.06287
13410, 17, 3, 6, 4.06099
13411, 17, 4, 7, 4.05723
13412, 17, 4, 7, 4.05866
13413, 17, 5, 9, 4.05931
13414, 17, 3, 6, 4.05616
13415, 17, 4, 8, 4.05662
13416, 17, 3, 6, 4.0579
13417, 17, 4, 8, 4.05495
13418, 17, 4, 7, 4.05495
13419, 17, 3, 5, 4.06107
13420, 17, 4, 7, 4.05647
13421, 17, 3, 6, 4.05757
13422, 17, 4, 8, 4.0583
13423, 17, 5, 9, 4.05827
13424, 17, 4, 7, 4.06111
13425, 17, 4, 8, 4.06073
13426, 17, 4, 7, 4.06008
13427, 17, 4, 8, 4.06049
13428, 17, 4, 7, 4.06111
13429, 17, 5, 9, 4.05759
13430, 17, 4, 7, 4.05725
13431, 17, 4, 8, 4.05944
13432, 17, 5, 10, 4.06196
13433, 17, 5, 10, 4.05822
13434, 17, 4, 7, 4.05811
13435, 17, 5, 9, 4.06199
13436, 17, 3, 6, 4.06171
13437, 17, 4, 8, 4.05798
13438, 17, 5, 9, 4.05728
13439, 17, 4, 7, 4.0595
13440, 17, 5, 9, 4.05735
13441, 17, 4, 7, 4.05873
13442, 17, 4, 8, 4.05746
13443, 17, 4, 8, 4.05715
13444, 17, 4, 7, 4.06239
13445, 17, 4, 7, 4.06078
13446, 17, 3, 6, 4.06167
13447, 17, 4, 7, 4.06026
13448, 17, 4, 7, 4.05771
13449, 17, 4, 7, 4.05993
13450, 17, 5, 9, 4.06209
13451, 17, 5, 9, 4.05782
13452, 17, 3, 6, 4.05818
13453, 17, 4, 8, 4.06081
13454, 17, 3, 6, 4.06051
13455, 17, 4, 8, 4.05747
13456, 17, 4, 7, 4.05772
13457, 17, 4, 8, 4.06276
13458, 17, 4, 8, 4.05616
13459, 17, 4, 7, 4.05683
13460, 17, 5, 9, 4.05764
13461, 17, 5, 9, 4.05851
13462, 17, 4, 8, 4.05518
13463, 17, 4, 7, 4.05905
13464, 17, 3, 6, 4.06027
13465, 17, 4, 8, 4.06009
13466, 17, 4, 8, 4.06094
13467, 17, 4, 7, 4.05811
13468, 17, 4, 7, 4.05549
13469, 17, 3, 6, 4.05893
13470, 17, 4, 7, 4.0585
13471, 17, 4, 7, 4.05849
13472, 17, 5, 9, 4.06111
13473, 17, 4, 8, 4.0607
13474, 17, 4, 8, 4.05906
13475, 17, 3, 6, 4.05688
13476, 17, 4, 7, 4.05464
13477, 17, 4, 7, 4.05456
13478, 17, 4, 8, 4.05314
13479, 17, 4, 7, 4.05642
13480, 17, 4, 7, 4.05581
13481, 17, 4, 8, 4.05384
13482, 17, 3, 6, 4.05931
13483, 17, 3, 6, 4.05798
13484, 17, 4, 7, 4.05529
13485, 17, 3, 6, 4.05539
13486, 17, 3, 6, 4.05786
13487, 17, 3, 5, 4.06167
13488, 17, 4, 8, 4.055
13489, 17, 4, 7, 4.05678
13490, 17, 5, 9, 4.05555
13491, 17, 4, 8, 4.05644
13492, 17, 5, 9, 4.05642
13493, 17, 4, 8, 4.05399
13494, 17, 4, 7, 4.05725
13495, 17, 3, 6, 4.05989
13496, 17, 4, 8, 4.0573
13497, 17, 4, 7, 4.05851
13498, 17, 4, 8, 4.05801
13499, 17, 4, 7, 4.05647
13500, 17, 4, 7, 4.05519
13501, 17, 3, 6, 4.05815
13502, 17, 3, 6, 4.05592
13503, 17, 4, 7, 4.05405
13504, 17, 4, 7, 4.05319
13505, 17, 3, 6, 4.058
13506, 17, 4, 7, 4.05526
13507, 17, 4, 7, 4.05402
13508, 17, 3, 5, 4.0613
13509, 17, 3, 6, 4.05743
13510, 17, 3, 6, 4.0557
13511, 17, 3, 6, 4.0558
13512, 17, 3, 6, 4.05827
13513, 17, 3, 5, 4.06211
13514, 17, 3, 6, 4.0552
13515, 17, 3, 6, 4.05677
13516, 17, 3, 5, 4.05945
13517, 17, 2, 4, 4.06359
13518, 17, 4, 7, 4.06099
13519, 17, 4, 8, 4.05823
13520, 17, 4, 7, 4.06035
13521, 17, 3, 6, 4.06208
13522, 17, 4, 8, 4.06387
13523, 17, 4, 8, 4.06251
13524, 17, 4, 7, 4.06207
13525, 17, 4, 8, 4.05977
13526, 17, 4, 7, 4.05731
13527, 17, 4, 8, 4.05803
13528, 17, 4, 7, 4.05943
13529, 17, 4, 7, 4.0593
13530, 17, 4, 8, 4.0593
13531, 17, 3, 6, 4.06266
13532, 17, 3, 6, 4.06201
13533, 17, 4, 7, 4.06136
13534, 17, 4, 8, 4.05665
13535, 17, 4, 7, 4.05844
13536, 17, 5, 9, 4.05992
13537, 17, 4, 8, 4.05758
13538, 17, 5, 9, 4.0591
13539, 17, 4, 8, 4.05776
13540, 17, 4, 7, 4.05958
13541, 17, 3, 6, 4.06202
13542, 17, 4, 8, 4.06255
13543, 17, 4, 7, 4.06038
13544, 17, 4, 8, 4.06158
13545, 17, 4, 7, 4.06091
13546, 17, 4, 7, 4.05796
13547, 17, 5, 9, 4.06036
13548, 17, 4, 7, 4.05756
13549, 17, 4, 8, 4.05883
13550, 17, 3, 6, 4.05822
13551, 17, 4, 7, 4.05745
13552, 17, 4, 7, 4.05757
13553, 17, 3, 6, 4.06033
13554, 17, 4, 7, 4.05895
13555, 17, 4, 7, 4.05863
13556, 17, 3, 5, 4.06359
13557, 17, 3, 6, 4.06142
13558, 17, 3, 6, 4.06049
13559, 17, 3, 6, 4.05951
13560, 17, 4, 8, 4.05948
13561, 17, 4, 8, 4.05737
13562, 17, 4, 7, 4.0581
13563, 17, 3, 5, 4.06287
13564, 17, 4, 7, 4.06154
13565, 17, 4, 7, 4.05952
13566, 17, 3, 6, 4.06096
13567, 17, 3, 6, 4.06456
13568, 17, 4, 7, 4.0635
13569, 17, 3, 6, 4.0643
13570, 17, 4, 7, 4.06599
13571, 17, 4, 7, 4.06334
13572, 17, 3, 6, 4.06428
13573, 17, 5, 10, 4.05029
13574, 17, 5, 9, 4.04657
13575, 17, 5, 9, 4.04601
13576, 17, 5, 9, 4.04788
13577, 17, 6, 11, 4.05428
13578, 17, 5, 10, 4.04388
13579, 17, 4, 8, 4.04697
13580, 17, 5, 9, 4.04522
13581, 17, 6, 11, 4.04599
13582, 17, 5, 9, 4.04519
13583, 17, 4, 7, 4.04903
13584, 17, 4, 8, 4.04697
13585, 17, 5, 10, 4.04694
13586, 17, 5, 10, 4.05815
13587, 17, 5, 9, 4.05315
13588, 17, 5, 9, 4.04963
13589, 17, 5, 9, 4.04931
13590, 17, 6, 11, 4.05406
13591, 17, 6, 11, 4.06074
13592, 17, 5, 9, 4.0556
13593, 17, 5, 9, 4.05105
13594, 17, 5, 9, 4.04907
13595, 17, 5, 10, 4.0501
13596, 17, 5, 10, 4.0461
13597, 17, 4, 8, 4.04905
13598, 17, 5, 9, 4.04741
13599, 17, 6, 11, 4.04801
13600, 17, 5, 9, 4.0467
13601, 17, 4, 7, 4.05056
13602, 17, 4, 8, 4.04852
13603, 17, 5, 10, 4.04827
13604, 17, 4, 8, 4.04885
13605, 17, 4, 8, 4.05817
13606, 17, 4, 8, 4.06574
13607, 17, 5, 10, 4.0669
13608, 17, 5, 10, 4.05149
13609, 17, 5, 9, 4.05272
13610, 17, 4, 8, 4.05339
13611, 17, 4, 8, 4.06254
13612, 17, 5, 9, 4.06723
13613, 17, 4, 8, 4.05951
13614, 17, 4, 7, 4.05365
13615, 17, 4, 7, 4.0623
13616, 17, 5, 9, 4.06405
13617, 17, 4, 8, 4.05479
13618, 17, 5, 9, 4.06031
13619, 17, 4, 7, 4.05708
13620, 17, 4, 7, 4.0585
13621, 17, 4, 8, 4.06422
13622, 17, 4, 8, 4.06706
13623, 17, 4, 7, 4.0619
13624, 17, 4, 7, 4.05121
13625, 17, 5, 9, 4.05625
13626, 17, 5, 9, 4.05308
13627, 17, 5, 9, 4.06651
13628, 17, 4, 7, 4.0655
13629, 17, 4, 7, 4.05684
13630, 17, 4, 8, 4.05405
13631, 17, 5, 10, 4.0644
13632, 17, 5, 9, 4.05985
13633, 17, 5, 9, 4.05359
13634, 17, 5, 9, 4.05012
13635, 17, 6, 11, 4.05269
13636, 17, 6, 11, 4.0648
13637, 17, 5, 9, 4.06266
13638, 17, 5, 9, 4.05659
13639, 17, 5, 9, 4.0514
13640, 17, 5, 10, 4.04895
13641, 17, 4, 8, 4.05205
13642, 17, 5, 9, 4.05039
13643, 17, 6, 11, 4.0505
13644, 17, 5, 9, 4.04798
13645, 17, 4, 7, 4.05189
13646, 17, 4, 8, 4.04985
13647, 17, 5, 10, 4.04939
13648, 17, 4, 8, 4.04466
13649, 17, 4, 7, 4.04863
13650, 17, 5, 9, 4.04209
13651, 17, 4, 8, 4.04634
13652, 17, 4, 7, 4.05095
13653, 17, 5, 9, 4.04296
13654, 17, 4, 7, 4.04845
13655, 17, 3, 6, 4.0538
13656, 17, 4, 8, 4.04413
13657, 17, 5, 10, 4.05945
13658, 17, 5, 9, 4.0541
13659, 17, 5, 9, 4.04874
13660, 17, 5, 9, 4.04972
13661, 17, 6, 11, 4.05641
13662, 17, 5, 9, 4.05167
13663, 17, 6, 11, 4.06184
13664, 17, 5, 9, 4.05689
13665, 17, 5, 9, 4.05127
13666, 17, 5, 10, 4.053
13667, 17, 5, 9, 4.04676
13668, 17, 5, 10, 4.05154
13669, 17, 4, 8, 4.05105
13670, 17, 5, 9, 4.04785
13671, 17, 6, 11, 4.04863
13672, 17, 6, 11, 4.05436
13673, 17, 5, 9, 4.05102
13674, 17, 4, 8, 4.05016
13675, 17, 5, 9, 4.05309
13676, 17, 4, 7, 4.05306
13677, 17, 4, 8, 4.04972
13678, 17, 5, 10, 4.04997
13679, 17, 5, 10, 4.05571
13680, 17, 4, 8, 4.05283
13681, 17, 4, 7, 4.0522
13682, 17, 5, 10, 4.04484
13683, 17, 5, 9, 4.0464
13684, 17, 4, 8, 4.04946
13685, 17, 4, 7, 4.05377
13686, 17, 5, 9, 4.04611
13687, 17, 5, 10, 4.04642
13688, 17, 5, 9, 4.04899
13689, 17, 6, 11, 4.04513
13690, 17, 5, 10, 4.04631
13691, 17, 5, 9, 4.0493
13692, 17, 6, 11, 4.04455
13693, 17, 5, 9, 4.04779
13694, 17, 4, 8, 4.05139
13695, 17, 5, 10, 4.0453
13696, 17, 5, 9, 4.04674
13697, 17, 4, 8, 4.05084
13698, 17, 5, 10, 4.04377
13699, 17, 4, 8, 4.04725
13700, 17, 4, 7, 4.05084
13701, 17, 5, 9, 4.04495
13702, 17, 4, 8, 4.04866
13703, 17, 4, 7, 4.0528
13704, 17, 5, 9, 4.04566
13705, 17, 4, 8, 4.04811
13706, 17, 4, 7, 4.05257
13707, 17, 5, 9, 4.04477
13708, 17, 4, 7, 4.05013
13709, 17, 3, 6, 4.05529
13710, 17, 4, 8, 4.0459
13711, 17, 5, 9, 4.06342
13712, 17, 4, 8, 4.05843
13713, 17, 4, 8, 4.0515
13714, 17, 5, 10, 4.05311
13715, 17, 5, 9, 4.05263
13716, 17, 5, 10, 4.06519
13717, 17, 4, 8, 4.06124
13718, 17, 4, 8, 4.05509
13719, 17, 5, 9, 4.04881
13720, 17, 4, 8, 4.04795
13721, 17, 5, 9, 4.04992
13722, 17, 4, 8, 4.05354
13723, 17, 5, 10, 4.04726
13724, 17, 4, 8, 4.04986
13725, 17, 4, 7, 4.05469
13726, 17, 5, 9, 4.04589
13727, 17, 4, 8, 4.05182
13728, 17, 4, 8, 4.06125
13729, 17, 5, 10, 4.06328
13730, 17, 4, 8, 4.05364
13731, 17, 5, 10, 4.05775
13732, 17, 4, 8, 4.05316
13733, 17, 4, 8, 4.05512
13734, 17, 4, 8, 4.05717
13735, 17, 5, 9, 4.06333
13736, 17, 5, 9, 4.05657
13737, 17, 4, 8, 4.06156
13738, 17, 4, 7, 4.05545
13739, 17, 4, 8, 4.05911
13740, 17, 4, 7, 4.05798
13741, 17, 5, 9, 4.0608
13742, 17, 4, 7, 4.05666
13743, 17, 5, 9, 4.06177
13744, 17, 4, 7, 4.05932
13745, 17, 4, 7, 4.05784
13746, 17, 4, 8, 4.06041
13747, 17, 5, 10, 4.06391
13748, 17, 5, 9, 4.0586
13749, 17, 5, 9, 4.04991
13750, 17, 5, 9, 4.04983
13751, 17, 6, 11, 4.05507
13752, 17, 5, 9, 4.05052
13753, 17, 6, 11, 4.06411
13754, 17, 5, 9, 4.06201
13755, 17, 5, 9, 4.05429
13756, 17, 5, 10, 4.05304
13757, 17, 4, 8, 4.05168
13758, 17, 4, 8, 4.05993
13759, 17, 5, 10, 4.0636
13760, 17, 5, 10, 4.05206
13761, 17, 5, 9, 4.05491
13762, 17, 4, 7, 4.05697
13763, 17, 5, 9, 4.06166
13764, 17, 4, 7, 4.05474
13765, 17, 4, 7, 4.063
13766, 17, 5, 9, 4.06614
13767, 17, 5, 9, 4.05458
13768, 17, 4, 8, 4.05764
13769, 17, 3, 6, 4.06015
13770, 17, 4, 8, 4.06448
13771, 17, 5, 9, 4.04805
13772, 17, 4, 8, 4.06093
13773, 17, 4, 7, 4.05548
13774, 17, 5, 9, 4.05978
13775, 17, 5, 9, 4.05556
13776, 17, 5, 9, 4.06298
13777, 17, 4, 7, 4.05899
13778, 17, 4, 8, 4.05722
13779, 17, 4, 7, 4.06423
13780, 17, 3, 6, 4.05927
13781, 17, 4, 8, 4.06279
13782, 17, 4, 8, 4.05862
13783, 17, 4, 8, 4.06591
13784, 17, 3, 6, 4.06262
13785, 17, 4, 7, 4.06062
13786, 17, 4, 8, 4.05226
13787, 17, 5, 10, 4.05897
13788, 17, 4, 8, 4.05587
13789, 17, 5, 9, 4.04955
13790, 17, 6, 11, 4.04919
13791, 17, 6, 11, 4.06126
13792, 17, 5, 9, 4.0575
13793, 17, 4, 8, 4.05332
13794, 17, 5, 9, 4.06105
13795, 17, 4, 7, 4.05816
13796, 17, 4, 8, 4.05164
13797, 17, 5, 10, 4.05095
13798, 17, 5, 10, 4.06319
13799, 17, 4, 8, 4.05971
13800, 17, 4, 7, 4.05557
13801, 17, 4, 8, 4.052
13802, 17, 4, 7, 4.05627
13803, 17, 5, 9, 4.04847
13804, 17, 5, 10, 4.05284
13805, 17, 5, 9, 4.05558
13806, 17, 6, 11, 4.05091
13807, 17, 5, 10, 4.05011
13808, 17, 5, 9, 4.05336
13809, 17, 6, 11, 4.04777
13810, 17, 5, 9, 4.05209
13811, 17, 4, 8, 4.05568
13812, 17, 5, 10, 4.04928
13813, 17, 5, 10, 4.04479
13814, 17, 4, 8, 4.05047
13815, 17, 4, 7, 4.05395
13816, 17, 5, 9, 4.04808
13817, 17, 4, 8, 4.05184
13818, 17, 4, 7, 4.05582
13819, 17, 5, 9, 4.04879
13820, 17, 4, 8, 4.04949
13821, 17, 4, 7, 4.05389
13822, 17, 5, 9, 4.04611
13823, 17, 4, 7, 4.0515
13824, 17, 3, 6, 4.05657
13825, 17, 4, 8, 4.04725
13826, 17, 4, 7, 4.05521
13827, 17, 4, 7, 4.06513
13828, 17, 5, 9, 4.066
13829, 17, 5, 9, 4.05551
13830, 17, 4, 8, 4.05462
13831, 17, 4, 7, 4.05772
13832, 17, 4, 7, 4.06107
13833, 17, 4, 8, 4.06676
13834, 17, 4, 8, 4.05339
13835, 17, 4, 7, 4.06514
